Column1,Typo,Target,Match 1,Column2,Match 2,Column3,Match 3,Column4,
759,Japanese encephaliti accine,Japanese encephalitis vaccine,Japanese encephalitis vaccine,1,Tick-borne encephalitis vaccine,0,Telmisartan/amlodipine,0,
760,Japanese encephalitis vJccine,Japanese encephalitis vaccine,Japanese encephalitis vaccine,1,Tick-borne encephalitis vaccine,0,Meningococcal meningitis vaccine,0,
761,Ktamine,Ketamine,Ketamine,1,Thiamine,0,Codeine,0,
762,KtaminKtamine,Ketamine,Clomipramine,0,Dexamethasone,0,Pyrimethamine,0,
763,Kettmine,Ketamine,Ketamine,1,Codeine,0,Iodine,0,
764,KettmiVe,Ketamine,Codeine,0,Ketamine,1,Calamine,0,
765,Laculose,Lactulose,Lactulose,1,Glucose,0,Lidocaine,0,
766,aculose,Lactulose,Lactulose,1,Halothane,0,Oxytocin,0,
767,Lactulxose,Lactulose,Lactulose,1,Gliclazide,0,Lidocaine,0,
768,Lactulrse,Lactulose,Lactulose,1,Losartan,0,Alteplase,0,
769,LacEulrse,Lactulose,Lactulose,1,Losartan,0,Glucose,0,
770,Lamivuadine,Lamivudine,Lamivudine,1,Loratadine,0,Ranitidine,0,
771,Lamivuine/zidovudine,Lamivudine/zidovudine,Lamivudine/zidovudine,1,Abacavir/lamivudine,0,Lidocaine/epinephrine,0,
772,Lamivuxine/zidovudine,Lamivudine/zidovudine,Lamivudine/zidovudine,1,Abacavir/lamivudine,0,Lidocaine/epinephrine,0,
773,Lamivudine/zidonudine,Lamivudine/zidovudine,Lamivudine/zidovudine,1,Lidocaine/epinephrine,0,Levodopa/carbidopa,0,
774,LamotZrigine,Lamotrigine,Lamotrigine,1,Levothyroxine,0,Ranitidine,0,
775,LamotZriginde,Lamotrigine,Lamotrigine,1,Levothyroxine,0,Loratadine,0,
776,Laotrigine,Lamotrigine,Atropine,0,Lidocaine,0,Tetracaine,0,
777,Latanprost,Latanoprost,Latanoprost,1,Natamycin,0,Methimazole,0,
778,Ltanprost,Latanoprost,Latanoprost,1,Alteplase,0,Epinephrine,0,
779,Latanopsost,Latanoprost,Latanoprost,1,Natamycin,0,Levamisole,0,
780,Lediasvir/sofosbuvir,Ledipasvir/sofosbuvir,Ledipasvir/sofosbuvir,1,Daclatasvir/sofosbuvir,0,Lopinavir/ritonavir,0,
781,Ledipasvir/sofoshuvir,Ledipasvir/sofosbuvir,Ledipasvir/sofosbuvir,1,Daclatasvir/sofosbuvir,0,Lopinavir/ritonavir,0,
782,LenalidomidLenalidomide,Lenalidomide,Lamivudine/zidovudine,0,Abacavir/lamivudine,0,Sulfadoxine/pyrimethamine,0,
783,Lenaldomide,Lenalidomide,Lenalidomide,1,Bicalutamide,0,Thalidomide,0,
784,Lenalidomize,Lenalidomide,Lenalidomide,1,Bicalutamide,0,Lamivudine,0,
785,Leuprorlin,Leuprorelin,Leuprorelin,1,Losartan,0,Bupropion,0,
786,LeuDrorelin,Leuprorelin,Leuprorelin,1,Atracurium,0,Midazolam,0,
787,LKvamisole,Levamisole,Levamisole,1,Linezolid,0,Fluconazole,0,
788,Levodopb/carbidopa,Levodopa/carbidopa,Levodopa/carbidopa,1,Lithium carbonate,0,Levothyroxine,0,
789,oevodopb/carbidopa,Levodopa/carbidopa,Levodopa/carbidopa,1,Lithium carbonate,0,Potassium iodide,0,
790,LevofloxDcin,Levofloxacin,Levofloxacin,1,Moxifloxacin,0,Ciprofloxacin,0,
791,Leofloxacin,Levofloxacin,Ofloxacin,0,Levofloxacin,1,Lorazepam,0,
792,Lefloxacin,Levofloxacin,Ofloxacin,0,Levofloxacin,1,Lorazepam,0,
793,Leonorgestrel,Levonorgestrel,Levonorgestrel,1,Dimercaprol,0,Ulipristal,0,
794,LevonorgestreFl,Levonorgestrel,Levonorgestrel,1,Cefiderocol,0,Caffeine citrate,0,
795,LevownorgestreFl,Levonorgestrel,Levonorgestrel,1,Cefiderocol,0,Caffeine citrate,0,
796,Levonorgestrl-releasing implant,Levonorgestrel-releasing implant,Levonorgestrel-releasing implant,1,Etonogestrel-releasing implant,0,Intermediate-acting insulin,0,
797,LWevonorgestrel-releasing implant,Levonorgestrel-releasing implant,Levonorgestrel-releasing implant,1,Etonogestrel-releasing implant,0,Intermediate-acting insulin,0,
798,LWevonorgestrelD-releasing implant,Levonorgestrel-releasing implant,Levonorgestrel-releasing implant,1,Etonogestrel-releasing implant,0,Intermediate-acting insulin,0,
799,Levothyrwxine,Levothyroxine,Levothyroxine,1,Cefotaxime,0,Amiodarone,0,
800,LevothyroxinLevothyroxine,Levothyroxine,Hydroxychloroquine,0,Sulfadoxine/pyrimethamine,0,Silver sulfadiazine,0,
801,Lidocaine/epiephrine,Lidocaine/epinephrine,Lidocaine/epinephrine,1,Potassium chloride,0,Mercaptopurine,0,
802,Lidocaine/eiephrine,Lidocaine/epinephrine,Lidocaine/epinephrine,1,Phytomenadione,0,Potassium chloride,0,
803,Lidocaine/epinephribne,Lidocaine/epinephrine,Lidocaine/epinephrine,1,Artesunate/amodiaquine,0,Artesunate/mefloquine,0,
804,LidocaCine/epinephrine,Lidocaine/epinephrine,Lidocaine/epinephrine,1,Artesunate/amodiaquine,0,Lamivudine/zidovudine,0,
805,LinezoliULinezolid,Linezolid,Benzylpenicillin,0,Benzyl benzoate,0,Benzoyl peroxide,0,
806,LiiezoliULinezolid,Linezolid,Xylometazoline,0,Fluconazole,0,Linezolid,1,
807,Linezolhid,Linezolid,Linezolid,1,Tamoxifen,0,Midazolam,0,
808,LHisinopril/amlodipine,Lisinopril/amlodipine,Lisinopril/amlodipine,1,Telmisartan/amlodipine,0,Artesunate/amodiaquine,0,
809,LHiFsinopril/amlodipine,Lisinopril/amlodipine,Lisinopril/amlodipine,1,Telmisartan/amlodipine,0,Lisinopril/hydrochlorothiazide,0,
810,Lisinoprvl/amlodipine,Lisinopril/amlodipine,Lisinopril/amlodipine,1,Telmisartan/amlodipine,0,Artesunate/amodiaquine,0,
811,Lisinopril/amljdipine,Lisinopril/amlodipine,Lisinopril/amlodipine,1,Telmisartan/amlodipine,0,Artesunate/amodiaquine,0,
812,Lisinopril/hydrochglorothiazide,Lisinopril/hydrochlorothiazide,Lisinopril/hydrochlorothiazide,1,Telmisartan/hydrochlorothiazide,0,Lisinopril/amlodipine,0,
813,LisinopriY/hydrochlorothiazide,Lisinopril/hydrochlorothiazide,Lisinopril/hydrochlorothiazide,1,Telmisartan/hydrochlorothiazide,0,Lisinopril/amlodipine,0,
814,Lthium carbonate,Lithium carbonate,Lithium carbonate,1,Hydroxycarbamide,0,Dacarbazine,0,
815,Lithiumcarbonate,Lithium carbonate,Lithium carbonate,1,Ethosuximide,0,Hydroxycarbamide,0,
816,LithiumcarbonatLithiumcarbonate,Lithium carbonate,Sodium hydrogen carbonate,0,Isosorbide dinitrate,0,Lidocaine/epinephrine,0,
817,LithiuL carbonate,Lithium carbonate,Lithium carbonate,1,Hydroxycarbamide,0,Ethosuximide,0,
818,LonR-acting insulin analogues,Long-acting insulin analogues,Long-acting insulin analogues,1,Benzathine benzylpenicillin,0,Sodium calcium edetate,0,
819,LmnR-acting insulin analogues,Long-acting insulin analogues,Long-acting insulin analogues,1,Sodium calcium edetate,0,Procaine benzylpenicillin,0,
820,LoKperamide,Loperamide,Loperamide,1,Niclosamide,0,Rasburicase,0,
821,LoKpercamide,Loperamide,Loperamide,1,Niclosamide,0,Furosemide,0,
822,Lopinavir/ritonavdr,Lopinavir/ritonavir,Lopinavir/ritonavir,1,Atazanavir/ritonavir,0,Ledipasvir/sofosbuvir,0,
823,Lopinavir/ritonXavir,Lopinavir/ritonavir,Lopinavir/ritonavir,1,Atazanavir/ritonavir,0,Ledipasvir/sofosbuvir,0,
824,Lopinavir/rivtonXavir,Lopinavir/ritonavir,Lopinavir/ritonavir,1,Atazanavir/ritonavir,0,Ledipasvir/sofosbuvir,0,
825,Lopqnavir/ritonavir,Lopinavir/ritonavir,Lopinavir/ritonavir,1,Atazanavir/ritonavir,0,Ledipasvir/sofosbuvir,0,
826,LopqQavir/ritonavir,Lopinavir/ritonavir,Lopinavir/ritonavir,1,Atazanavir/ritonavir,0,Ledipasvir/sofosbuvir,0,
827,hLoratadine,Loratadine,Loratadine,1,Pyridoxine,0,Chlorhexidine,0,
828,hLoratapdine,Loratadine,Loratadine,1,Lamivudine,0,Nifedipine,0,
829,LorataAdine,Loratadine,Loratadine,1,Pyridoxine,0,Chlorhexidine,0,
830,LorataAdXine,Loratadine,Loratadine,1,Pyridoxine,0,Levothyroxine,0,
831,Loranadine,Loratadine,Loratadine,1,Chlorhexidine,0,Lamivudine,0,
832,LoranadinbLoranadine,Loratadine,Lamivudine/zidovudine,0,Artemether/lumefantrine,0,Abacavir/lamivudine,0,
833,LorazepUm,Lorazepam,Lorazepam,1,Chlorhexidine,0,Loratadine,0,
834,LjrazepUm,Lorazepam,Lorazepam,1,Diazepam,0,Glucagon,0,
835,LorOazepam,Lorazepam,Lorazepam,1,Chlorhexidine,0,Loratadine,0,
836,LoTrOazepam,Lorazepam,Lorazepam,1,Tiotropium,0,Atracurium,0,
837,Losatan,Losartan,Losartan,1,Phenytoin,0,Nystatin,0,
838,LosartaaLosartan,Losartan,Acetylcysteine,0,Heparin sodium,0,Lactulose,0,
839,HosartaaLosartan,Losartan,Acetylcysteine,0,Heparin sodium,0,Colistin,0,
840,Lugol's solutioiLugol's solution,Lugol's solution,Intraperitoneal dialysis solution,0,Ferrous salt/folic acid,0,Lugol's solution,1,
841,dugol's solutioiLugol's solution,Lugol's solution,Intraperitoneal dialysis solution,0,Lugol's solution,1,Ferrous salt/folic acid,0,
842,ugol's solution,Lugol's solution,Lugol's solution,1,Zinc sulfate,0,Heparin sodium,0,
843,ugol'ssolution,Lugol's solution,Lugol's solution,1,Oxaliplatin,0,Amiloride,0,
844,Magnsium sulfate,Magnesium sulfate,Magnesium sulfate,1,Selenium sulfide,0,Zinc sulfate,0,
845,Magnsium sulate,Magnesium sulfate,Magnesium sulfate,1,Barium sulfate,0,Potassium iodide,0,
846,Manesium sulfate,Magnesium sulfate,Magnesium sulfate,1,Selenium sulfide,0,Barium sulfate,0,
847,AMannitol,Mannitol,Mannitol,1,Ethambutol,0,Phenytoin,0,
848,AMannitvol,Mannitol,Mannitol,1,Enalapril,0,Ethambutol,0,
849,MannZitol,Mannitol,Mannitol,1,Phenytoin,0,Timolol,0,
850,MaannZitol,Mannitol,Mannitol,1,Phenytoin,0,Timolol,0,
851,Mannitl,Mannitol,Mannitol,1,Phenytoin,0,Timolol,0,
852,MannitMannitl,Mannitol,Nicotinamide,0,Methotrexate,0,Ethionamide,0,
853,Measle vaccine,Measles vaccine,Measles vaccine,1,Dengue vaccine,0,Mumps vaccine,0,
854,MeasKes vaccine,Measles vaccine,Measles vaccine,1,Mumps vaccine,0,Rabies vaccine,0,
855,MeaEKes vaccine,Measles vaccine,Measles vaccine,1,Mumps vaccine,0,Rabies vaccine,0,
856,Mebzendazole,Mebendazole,Mebendazole,1,Albendazole,0,Fexinidazole,0,
857,MeRbendazole,Mebendazole,Mebendazole,1,Albendazole,0,Methimazole,0,
858,MedrSxyprogesterone acetate,Medroxyprogesterone acetate,Medroxyprogesterone acetate,1,Norethisterone enantate,0,Silver diamine fluoride,0,
859,MedrSxyprogesterone acptate,Medroxyprogesterone acetate,Medroxyprogesterone acetate,1,Norethisterone enantate,0,Ledipasvir/sofosbuvir,0,
860,MefloqAuine,Mefloquine,Mefloquine,1,Naloxone,0,Cefixime,0,
861,MefloqAuiTne,Mefloquine,Mefloquine,1,Naloxone,0,Fluoxetine,0,
862,Meflokquine,Mefloquine,Mefloquine,1,Naloxone,0,Cyclizine,0,
863,MeflQokquine,Mefloquine,Mefloquine,1,Naloxone,0,Cefuroxime,0,
864,Meflozquine,Mefloquine,Mefloquine,1,Naloxone,0,Cefixime,0,
865,Meglumne iotroxate,Meglumine iotroxate,Meglumine iotroxate,1,Arsenic trioxide,0,Amidotrizoate,0,
866,Meglumn iotroxate,Meglumine iotroxate,Meglumine iotroxate,1,Methotrexate,0,Metronidazole,0,
867,Meglymine iotroxate,Meglumine iotroxate,Meglumine iotroxate,1,Arsenic trioxide,0,Amidotrizoate,0,
868,Meglymine iotroxbte,Meglumine iotroxate,Meglumine iotroxate,1,Arsenic trioxide,0,Povidone iodine,0,
869,Meglumine iotAroxate,Meglumine iotroxate,Meglumine iotroxate,1,Arsenic trioxide,0,Selenium sulfide,0,
870,Meglumuine iotAroxate,Meglumine iotroxate,Meglumine iotroxate,1,Arsenic trioxide,0,Selenium sulfide,0,
871,MelarGoprol,Melarsoprol,Melarsoprol,1,Dimercaprol,0,Enalapril,0,
872,Mlphalan,Melphalan,Melphalan,1,Ampicillin,0,Diazepam,0,
873,MeWphalan,Melphalan,Melphalan,1,Ampicillin,0,Mupirocin,0,
874,Mercaptopuine,Mercaptopurine,Mercaptopurine,1,Nifedipine,0,Gemcitabine,0,
875,eropenem,Meropenem,Meropenem,1,Atropine,0,Verapamil,0,
876,eropeem,Meropenem,Warfarin,0,Atropine,0,Bupropion,0,
877,Mefropenem,Meropenem,Meropenem,1,Nevirapine,0,Morphine,0,
878,MefropenKem,Meropenem,Meropenem,1,Nevirapine,0,Rifapentine,0,
879,Meropenem/vaborbactCm,Meropenem/vaborbactam,Meropenem/vaborbactam,1,Piperacillin/tazobactam,0,Ceftazidime/avibactam,0,
880,Meropenem/vabcorbactam,Meropenem/vaborbactam,Meropenem/vaborbactam,1,Piperacillin/tazobactam,0,Normal immunoglobulin,0,
881,Meropenemw/vaborbactam,Meropenem/vaborbactam,Meropenem/vaborbactam,1,Piperacillin/tazobactam,0,Isoniazid/rifampicin,0,
882,MeroUpenemw/vaborbactam,Meropenem/vaborbactam,Meropenem/vaborbactam,1,Piperacillin/tazobactam,0,Isoniazid/rifampicin,0,
883,Msna,Mesna,Mesna,1,Senna,0,Urea,0,
884,Msa,Mesna,Urea,0,Mesna,1,Senna,0,
885,Mesca,Mesna,Mesna,1,Urea,0,Senna,0,
886,MetformiMetformin,Metformin,Phytomenadione,0,Terbinafine,0,Metformin,1,
887,MetformiMeformin,Metformin,Phytomenadione,0,Terbinafine,0,Metformin,1,
888,MeBformin,Metformin,Metformin,1,Ribavirin,0,Mupirocin,0,
889,MeBfcrmin,Metformin,Metformin,1,Meropenem,0,Warfarin,0,
890,Metformtin,Metformin,Metformin,1,Nitrofurantoin,0,Nystatin,0,
891,MetforLmtin,Metformin,Metformin,1,Nitrofurantoin,0,Methadone,0,
892,Methadohne,Methadone,Methadone,1,Halothane,0,Ketamine,0,
893,Methimzole,Methimazole,Methimazole,1,Midazolam,0,Miconazole,0,
894,Methimole,Methimazole,Ethanol,0,Ketamine,0,Methadone,0,
895,Methiomazole,Methimazole,Methimazole,1,Miconazole,0,Mebendazole,0,
896,MethViomazole,Methimazole,Methimazole,1,Miconazole,0,Clotrimazole,0,
897,Meqthotrexate,Methotrexate,Methotrexate,1,Amidotrizoate,0,Nitrous oxide,0,
898,MeqNthotrexate,Methotrexate,Methotrexate,1,Amidotrizoate,0,Methimazole,0,
899,Methotrexaqte,Methotrexate,Methotrexate,1,Amidotrizoate,0,Methimazole,0,
900,Methotrexagqte,Methotrexate,Methotrexate,1,Amidotrizoate,0,Nicotinamide,0,
901,Methldopa,Methyldopa,Methyldopa,1,Methadone,0,Ketamine,0,
902,Mehyldopa,Methyldopa,Methyldopa,1,Melphalan,0,Codeine,0,
903,MehyldopMehyldopa,Methyldopa,Methyldopa,1,Bendamustine,0,Pentamidine,0,
904,Metwhyldopa,Methyldopa,Methyldopa,1,Methadone,0,Neostigmine,0,
905,Metwhyldotpa,Methyldopa,Methyldopa,1,Methadone,0,Naloxone,0,
906,Methylrednisolone,Methylprednisolone,Methylprednisolone,1,Prednisolone,0,Tetracycline,0,
907,Methylrednisolone,Methylprednisolone,Methylprednisolone,1,Prednisolone,0,Tetracycline,0,
908,Methyltkhioninium chloride,Methylthioninium chloride,Methylthioninium chloride,1,Potassium chloride,0,Silver diamine fluoride,0,
909,Methyltkhioninium chlHoride,Methylthioninium chloride,Methylthioninium chloride,1,Potassium chloride,0,Silver diamine fluoride,0,
910,MethylthioniniPum chloride,Methylthioninium chloride,Methylthioninium chloride,1,Potassium chloride,0,Lidocaine/epinephrine,0,
911,Methylthioninium hloride,Methylthioninium chloride,Methylthioninium chloride,1,Silver diamine fluoride,0,Protamine sulfate,0,
912,Methylthioninium hlride,Methylthioninium chloride,Methylthioninium chloride,1,Nicotinamide,0,Methylprednisolone,0,
913,Metoclopraide,Metoclopramide,Metoclopramide,1,Nitrous oxide,0,Budesonide,0,
914,Metclopraide,Metoclopramide,Metoclopramide,1,Amiloride,0,Niclosamide,0,
915,Metoonidazole,Metronidazole,Metronidazole,1,Methimazole,0,Fexinidazole,0,
916,Metqonidazole,Metronidazole,Metronidazole,1,Fexinidazole,0,Benznidazole,0,
917,fMetronidazole,Metronidazole,Metronidazole,1,Fexinidazole,0,Voriconazole,0,
918,fMetronidazoTle,Metronidazole,Metronidazole,1,Fexinidazole,0,Mebendazole,0,
919,Metroneidazole,Metronidazole,Metronidazole,1,Methimazole,0,Mebendazole,0,
920,MFicafungin,Micafungin,Micafungin,1,Vecuronium,0,Meropenem,0,
921,MicaYungin,Micafungin,Micafungin,1,Natamycin,0,Succimer,0,
922,Miafungin,Micafungin,Micafungin,1,Metformin,0,Natamycin,0,
923,Mifungin,Micafungin,Micafungin,1,Metformin,0,Natamycin,0,
924,Miconazxle,Miconazole,Miconazole,1,Methimazole,0,Fluconazole,0,
925,MiconRzxle,Miconazole,Miconazole,1,Methimazole,0,Mesna,0,
926,Miconazzole,Miconazole,Miconazole,1,Methimazole,0,Fluconazole,0,
927,Miconazzrole,Miconazole,Miconazole,1,Methimazole,0,Mebendazole,0,
928,xMiconazole,Miconazole,Miconazole,1,Fluconazole,0,Methimazole,0,
929,xMbiconazole,Miconazole,Miconazole,1,Fluconazole,0,Methimazole,0,
930,Midanolam,Midazolam,Midazolam,1,Natamycin,0,Timolol,0,
931,Miudazolam,Midazolam,Midazolam,1,Natamycin,0,Bedaquiline,0,
932,Miudaczolam,Midazolam,Midazolam,1,Bedaquiline,0,Cefazolin,0,
933,MifepriAtone,Mifepristone,Mifepristone,1,Nevirapine,0,Cefuroxime,0,
934,MinepriAtone,Mifepristone,Mifepristone,1,Ranitidine,0,Lamotrigine,0,
935,MifeprisWtone,Mifepristone,Mifepristone,1,Misoprostol,0,Rifapentine,0,
936,Miltefsine,Miltefosine,Miltefosine,1,Naloxone,0,Methadone,0,
937,MiltefoBine,Miltefosine,Miltefosine,1,Cytarabine,0,Nifedipine,0,
938,Miltfosine,Miltefosine,Miltefosine,1,Methadone,0,Naloxone,0,
939,iltfosine,Miltefosine,Miltefosine,1,Lidocaine,0,Tetracaine,0,
940,Mophine,Morphine,Morphine,1,Mesna,0,Quinine,0,
941,Mphine,Morphine,Senna,0,Morphine,1,Iodine,0,
942,Morphie,Morphine,Mesna,0,Morphine,1,Urea,0,
943,Moxifloxamin,Moxifloxacin,Moxifloxacin,1,Levofloxacin,0,Mefloquine,0,
944,Multiple microntrient powder,Multiple micronutrient powder,Multiple micronutrient powder,1,Multiple micronutrient supplement,0,Alcohol based hand rub,0,
945,Multipl micronutrient powder,Multiple micronutrient powder,Multiple micronutrient powder,1,Multiple micronutrient supplement,0,Alcohol based hand rub,0,
946,Multniple micronutrient supplement,Multiple micronutrient supplement,Multiple micronutrient supplement,1,Multiple micronutrient powder,0,Antivenom immunoglobulin,0,
947,Mumps svaccine,Mumps vaccine,Mumps vaccine,1,Rabies vaccine,0,Dengue vaccine,0,
948,Mumps svNaccine,Mumps vaccine,Mumps vaccine,1,Dengue vaccine,0,Measles vaccine,0,
949,Mumps vaccinMumps vaccine,Mumps vaccine,Pneumococcal vaccine,0,Varicella vaccine,0,Hepatitis A vaccine,0,
950,Mumps vacciMne,Mumps vaccine,Mumps vaccine,1,Measles vaccine,0,Dengue vaccine,0,
951,Mumps vacciiMne,Mumps vaccine,Mumps vaccine,1,Measles vaccine,0,Dengue vaccine,0,
952,MupirociKMupirocin,Mupirocin,Hydroxocobalamin,0,Mercaptopurine,0,Desmopressin,0,
953,MupirociKMupirocMn,Mupirocin,Mercaptopurine,0,Capecitabine,0,Paromomycin,0,
954,Nraloxone,Naloxone,Naloxone,1,Mefloquine,0,Hydralazine,0,
955,Nraloxoine,Naloxone,Naloxone,1,Mefloquine,0,Hydralazine,0,
956,Naloone,Naloxone,Quinine,0,Naloxone,1,Thiamine,0,
957,Ntamycin,Natamycin,Natamycin,1,Bleomycin,0,Gentamicin,0,
958,NatamyciNatamycin,Natamycin,Phytomenadione,0,Diphtheria antitoxin,0,Hydroxocobalamin,0,
959,NatamyciNatamyciNatamyciNatamycin,Natamycin,Isoniazid/pyrazinamide/rifampicin,0,Ethambutol/isoniazid/rifampicin,0,Meningococcal meningitis vaccine,0,
960,NeoRstigmine,Neostigmine,Neostigmine,1,Loratadine,0,Nifedipine,0,
961,NSeoRstigmine,Neostigmine,Neostigmine,1,Ketamine,0,Cyclizine,0,
962,Neostigmne,Neostigmine,Neostigmine,1,Morphine,0,Methadone,0,
963,NeostigmnNeostigmne,Neostigmine,Neostigmine,1,Bendamustine,0,Natamycin,0,
964,Neviraapine,Nevirapine,Nevirapine,1,Nifedipine,0,Cefuroxime,0,
965,Neviraine,Nevirapine,Nifurtimox,0,Nevirapine,1,Naloxone,0,
966,Nevirapile,Nevirapine,Nevirapine,1,Nifedipine,0,Levamisole,0,
967,NevArapile,Nevirapine,Nevirapine,1,Nifedipine,0,Levamisole,0,
968,Niclosaide,Niclosamide,Niclosamide,1,Gliclazide,0,Naloxone,0,
969,Nicosaide,Niclosamide,Naloxone,0,Etoposide,0,Nystatin,0,
970,iclosamide,Niclosamide,Niclosamide,1,Artesunate,0,Furosemide,0,
971,Nicotinmide,Nicotinamide,Niclosamide,0,Nicotinamide,1,Thalidomide,0,
972,NicoTinamide,Nicotinamide,Nicotinamide,1,Niclosamide,0,Ethionamide,0,
973,vNicotine replacement therapy,Nicotine replacement therapy,Nicotine replacement therapy,1,Sodium calcium edetate,0,Norethisterone enantate,0,
974,icotine replacement therapy,Nicotine replacement therapy,Nicotine replacement therapy,1,Equine rabies immunoglobulin,0,Sodium calcium edetate,0,
975,icotine eplacement therapy,Nicotine replacement therapy,Nicotine replacement therapy,1,Sodium calcium edetate,0,Acetylsalicylic acid,0,
976,Nifedlipine,Nifedipine,Nifedipine,1,Nevirapine,0,Mefloquine,0,
977,NifedliVpine,Nifedipine,Nifedipine,1,Nevirapine,0,Cefotaxime,0,
978,Nrfedipine,Nifedipine,Nifedipine,1,Nevirapine,0,Methadone,0,
979,Nrcedipine,Nifedipine,Nifedipine,1,Gemcitabine,0,Nevirapine,0,
980,Nifurtiox,Nifurtimox,Nifurtimox,1,Mannitol,0,Metformin,0,
981,Nifurtox,Nifurtimox,Nifurtimox,1,Mannitol,0,Metformin,0,
982,Nifurtimohx,Nifurtimox,Nifurtimox,1,Nilotinib,0,Nivolumab,0,
983,NifurtimBohx,Nifurtimox,Nifurtimox,1,Methyldopa,0,Nilotinib,0,
984,Nifugrtimox,Nifurtimox,Nifurtimox,1,Nilotinib,0,Nifedipine,0,
985,NifugrtimoSx,Nifurtimox,Nifurtimox,1,Nifedipine,0,Everolimus,0,
986,Nielotinib,Nilotinib,Nilotinib,1,Erlotinib,0,Methadone,0,
987,NPielotinib,Nilotinib,Nilotinib,1,Ibrutinib,0,Erlotinib,0,
988,Nilotinb,Nilotinib,Nilotinib,1,Naloxone,0,Methadone,0,
989,Niltinb,Nilotinib,Nilotinib,1,Iodine,0,Naloxone,0,
990,Nitrofuorantoin,Nitrofurantoin,Nitrofurantoin,1,Metformin,0,Micafungin,0,
991,vNitrofuorantoin,Nitrofurantoin,Nitrofurantoin,1,Metformin,0,Furosemide,0,
992,Nitrofurantin,Nitrofurantoin,Nitrofurantoin,1,Metformin,0,Micafungin,0,
993,Nitrofurntin,Nitrofurantoin,Nitrofurantoin,1,Metformin,0,Atracurium,0,
994,Nitxrofurantoin,Nitrofurantoin,Nitrofurantoin,1,Metformin,0,Rifabutin,0,
995,Nitrous orxide,Nitrous oxide,Nitrous oxide,1,Methotrexate,0,Atracurium,0,
996,Ntrous oxide,Nitrous oxide,Nitrous oxide,1,Trastuzumab,0,Itraconazole,0,
997,Ntrous oide,Nitrous oxide,Nitrous oxide,1,Furosemide,0,Tetracaine,0,
998,Nitrous loxide,Nitrous oxide,Nitrous oxide,1,Methotrexate,0,Itraconazole,0,
999,Nitrous loxidse,Nitrous oxide,Nitrous oxide,1,Itraconazole,0,Hydralazine,0,
1000,NivoZumab,Nivolumab,Nivolumab,1,Cefixime,0,Rituximab,0,
1001,NivoZumaENivoZumab,Nivolumab,Povidone iodine,0,Fexinidazole,0,Nicotinamide,0,
1002,Nivolumalb,Nivolumab,Nivolumab,1,Nilotinib,0,Cefixime,0,
1003,ENivolumalb,Nivolumab,Nivolumab,1,Imatinib,0,Amiodarone,0,
1004,ivolumab,Nivolumab,Nivolumab,1,Imatinib,0,Everolimus,0,
1005,ivolumaivolumab,Nivolumab,Nivolumab,1,Lamivudine,0,Povidone iodine,0,
1006,Norezhisterone enantate,Norethisterone enantate,Norethisterone enantate,1,Medroxyprogesterone acetate,0,Sodium stibogluconate,0,
1007,Normal ummunoglobulin,Normal immunoglobulin,Normal immunoglobulin,1,Antivenom immunoglobulin,0,Anti-rabies immunoglobulin,0,
1008,Normal immunoglobuliGNormal immunoglobulin,Normal immunoglobulin,Equine rabies immunoglobulin,0,Antivenom immunoglobulin,0,Anti-tetanus immunoglobulin,0,
1009,NyWstatin,Nystatin,Nystatin,1,Methadone,0,Neostigmine,0,
1010,NysLatin,Nystatin,Nystatin,1,Cisplatin,0,Phenytoin,0,
1011,Oflxacin,Ofloxacin,Ofloxacin,1,Fluorescein,0,Amikacin,0,
1012,Ombitasvrr/paritaprevir/ritonavir,Ombitasvir/paritaprevir/ritonavir,Ombitasvir/paritaprevir/ritonavir,1,Emtricitabine/tenofovir,0,Atazanavir/ritonavir,0,
1013,Ombitasvrr/paritaprevir/ritonavFr,Ombitasvir/paritaprevir/ritonavir,Ombitasvir/paritaprevir/ritonavir,1,Budesonide/formoterol,0,Emtricitabine/tenofovir,0,
1014,Ombitasvir/paritaprevirritonavir,Ombitasvir/paritaprevir/ritonavir,Ombitasvir/paritaprevir/ritonavir,1,Abacavir/lamivudine,0,Atazanavir/ritonavir,0,
1015,Omepraole,Omeprazole,Omeprazole,1,Enalapril,0,Ibuprofen,0,
1016,Omaprazole,Omeprazole,Omeprazole,1,Fomepizole,0,Anastrozole,0,
1017,tndansetron,Ondansetron,Ondansetron,1,Dabigatran,0,Mannitol,0,
1018,OndansetroAOndansetron,Ondansetron,Docusate sodium,0,Nicotinamide,0,Suramin sodium,0,
1019,Oral rehdration salts,Oral rehydration salts,Oral rehydration salts,1,Zoledronic acid,0,Red blood cells,0,
1020,Oral rehdratin salts,Oral rehydration salts,Oral rehydration salts,1,Zoledronic acid,0,Red blood cells,0,
1021,Oral rehydraPtion salts,Oral rehydration salts,Oral rehydration salts,1,Hyoscine hydrobromide,0,Sodium nitroprusside,0,
1022,OrRal rehydraPtion salts,Oral rehydration salts,Oral rehydration salts,1,Hyoscine hydrobromide,0,Sodium nitroprusside,0,
1023,Oshltamivir,Oseltamivir,Oseltamivir,1,Entecavir,0,Artemether,0,
1024,OshltQmivir,Oseltamivir,Oseltamivir,1,Artemether,0,Entecavir,0,
1025,Oseltameivir,Oseltamivir,Oseltamivir,1,Ritonavir,0,Bicalutamide,0,
